Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel
0,1,1,1,19,1,0,0,22,22,71,0,1,73,97,2
0,1,1,1,12,1,0,2,28,22,71,0,0,51,57,2
0,0,0,1,17,1,2,0,22,25,60,1,1,55,90,0
0,0,1,1,17,1,2,0,22,25,60,1,1,55,90,0
1,2,0,0,8,1,1,0,23,27,74,2,0,58,98,1
1,2,0,0,13,1,1,2,28,27,74,2,0,84,61,0
1,0,0,0,2,1,1,3,21,27,74,2,1,54,44,0
1,2,1,0,8,1,0,0,23,27,74,2,0,58,98,1
1,2,1,0,13,1,0,2,28,27,74,2,0,84,61,0
1,0,1,0,2,1,0,3,21,27,74,2,1,54,44,0
1,2,1,1,8,1,1,0,23,27,74,1,0,58,98,1
1,2,1,1,13,1,1,2,28,27,74,1,0,84,61,0
1,0,1,1,2,1,1,3,21,27,74,1,1,54,44,0
1,2,0,1,8,1,2,0,23,27,74,2,0,58,98,1
1,2,0,1,13,1,2,2,28,27,74,2,0,84,61,0
1,0,0,1,2,1,2,3,21,27,74,2,1,54,44,0
0,0,1,1,17,1,0,1,28,18,73,1,1,63,78,0
0,1,1,1,15,1,0,1,29,18,73,1,1,92,78,0
0,3,1,1,11,1,0,0,24,18,73,1,1,77,91,0
0,0,1,1,17,1,2,1,28,18,73,2,1,63,78,0
0,1,1,1,15,1,2,1,29,18,73,2,1,92,78,0
0,3,1,1,11,1,2,0,24,18,73,2,1,77,91,0
0,0,0,1,17,1,1,1,28,18,73,1,1,63,78,0
0,1,0,1,15,1,1,1,29,18,73,1,1,92,78,0
0,3,0,1,11,1,1,0,24,18,73,1,1,77,91,0
0,0,1,1,17,1,1,1,28,18,73,1,1,63,78,0
0,1,1,1,15,1,1,1,29,18,73,1,1,92,78,0
0,3,1,1,11,1,1,0,24,18,73,1,1,77,91,0
1,0,0,1,11,1,2,2,23,8,86,2,1,68,69,2
1,1,0,1,7,0,2,0,28,8,86,2,1,90,90,2
1,0,0,1,20,1,2,0,25,8,86,2,1,85,91,1
1,0,1,1,11,1,0,2,23,8,86,0,1,68,69,2
1,1,1,1,7,0,0,0,28,8,86,0,1,90,90,2
1,0,1,1,20,1,0,0,25,8,86,0,1,85,91,1
1,2,0,1,10,1,1,2,19,14,94,1,0,95,65,0
1,2,0,1,10,1,1,2,19,14,94,2,0,95,65,0
1,2,1,1,10,1,1,2,19,14,94,2,0,95,65,0
1,2,1,0,10,1,1,2,19,14,94,1,0,95,65,0
1,3,0,1,10,0,0,0,28,9,84,2,1,95,95,1
1,2,0,1,20,1,0,1,25,9,84,2,1,66,82,0
1,3,1,1,10,0,2,0,28,9,84,2,1,95,95,1
1,2,1,1,20,1,2,1,25,9,84,2,1,66,82,0
1,3,0,1,10,0,1,0,28,9,84,1,1,95,95,1
1,2,0,1,20,1,1,1,25,9,84,1,1,66,82,0
1,2,1,1,10,1,2,3,24,25,82,1,1,95,48,2
1,3,1,1,18,1,2,0,25,25,82,1,0,61,94,1
1,0,1,1,3,0,2,3,27,25,82,1,1,92,44,2
1,0,1,1,4,1,2,2,18,25,82,1,1,69,55,2
1,2,0,1,10,1,0,3,24,25,82,1,1,95,48,2
1,3,0,1,18,1,0,0,25,25,82,1,0,61,94,1
1,0,0,1,3,0,0,3,27,25,82,1,1,92,44,2
1,0,0,1,4,1,0,2,18,25,82,1,1,69,55,2
1,2,1,0,10,1,1,3,24,25,82,1,1,95,48,2
1,3,1,0,18,1,1,0,25,25,82,1,0,61,94,1
1,0,1,0,3,0,1,3,27,25,82,1,1,92,44,2
1,0,1,0,4,1,1,2,18,25,82,1,1,69,55,2
1,2,1,1,10,1,1,3,24,25,82,0,1,95,48,2
1,3,1,1,18,1,1,0,25,25,82,0,0,61,94,1
1,0,1,1,3,0,1,3,27,25,82,0,1,92,44,2
1,0,1,1,4,1,1,2,18,25,82,0,1,69,55,2
1,2,1,1,10,1,1,3,24,25,82,1,1,95,48,2
1,3,1,1,18,1,1,0,25,25,82,1,0,61,94,1
1,0,1,1,3,0,1,3,27,25,82,1,1,92,44,2
1,0,1,1,4,1,1,2,18,25,82,1,1,69,55,2
1,2,0,1,10,1,2,3,24,25,82,0,1,95,48,2
1,3,0,1,18,1,2,0,25,25,82,0,0,61,94,1
1,0,0,1,3,0,2,3,27,25,82,0,1,92,44,2
1,0,0,1,4,1,2,2,18,25,82,0,1,69,55,2
1,2,0,1,10,1,2,3,24,25,82,1,1,95,48,2
1,3,0,1,18,1,2,0,25,25,82,1,0,61,94,1
1,0,0,1,3,0,2,3,27,25,82,1,1,92,44,2
1,0,0,1,4,1,2,2,18,25,82,1,1,69,55,2
0,1,0,1,19,0,0,3,26,7,86,1,1,76,40,1
1,1,1,1,19,1,1,1,24,25,89,2,1,95,82,2
1,1,1,1,19,1,0,1,24,25,89,2,1,95,82,2
1,1,0,1,19,1,2,1,24,25,89,1,1,95,82,2
0,3,0,1,11,0,2,0,20,18,84,1,1,79,98,0
0,0,0,1,2,1,2,1,23,18,84,1,1,60,82,2
0,2,0,1,2,1,2,3,23,18,84,1,1,71,46,2
0,3,0,1,10,0,2,3,23,18,84,1,0,98,47,2
0,3,1,1,11,0,1,0,20,18,84,1,1,79,98,0
0,0,1,1,2,1,1,1,23,18,84,1,1,60,82,2
0,2,1,1,2,1,1,3,23,18,84,1,1,71,46,2
0,3,1,1,10,0,1,3,23,18,84,1,0,98,47,2
0,3,1,1,11,0,2,0,20,18,84,0,1,79,98,0
0,0,1,1,2,1,2,1,23,18,84,0,1,60,82,2
0,2,1,1,2,1,2,3,23,18,84,0,1,71,46,2
0,3,1,1,10,0,2,3,23,18,84,0,0,98,47,2
0,3,0,1,11,0,0,0,20,18,84,1,1,79,98,0
0,0,0,1,2,1,0,1,23,18,84,1,1,60,82,2
0,2,0,1,2,1,0,3,23,18,84,1,1,71,46,2
0,3,0,1,10,0,0,3,23,18,84,1,0,98,47,2
0,3,1,1,11,0,0,0,20,18,84,0,1,79,98,0
0,0,1,1,2,1,0,1,23,18,84,0,1,60,82,2
0,2,1,1,2,1,0,3,23,18,84,0,1,71,46,2
0,3,1,1,10,0,0,3,23,18,84,0,0,98,47,2
0,3,0,1,16,1,0,1,25,24,71,1,1,85,81,1
0,3,1,1,16,1,2,1,25,24,71,1,1,85,81,1
0,3,1,1,16,1,2,1,25,24,71,0,1,85,81,1
0,3,0,0,16,1,1,1,25,24,71,1,1,85,81,1
0,0,1,1,10,1,2,2,28,34,63,0,1,78,67,2
0,0,1,1,13,1,2,0,23,34,63,0,1,65,95,2
1,3,0,1,5,1,1,3,25,17,73,2,1,88,54,2
1,1,0,1,6,1,1,3,28,17,73,2,0,94,51,2
1,3,1,1,5,1,1,3,25,17,73,1,1,88,54,2
1,1,1,1,6,1,1,3,28,17,73,1,0,94,51,2
1,3,1,1,5,1,2,3,25,17,73,1,1,88,54,2
1,1,1,1,6,1,2,3,28,17,73,1,0,94,51,2
1,3,1,1,5,1,1,3,25,17,73,2,1,88,54,2
1,1,1,1,6,1,1,3,28,17,73,2,0,94,51,2
1,3,1,1,5,1,2,3,25,17,73,0,1,88,54,2
1,1,1,1,6,1,2,3,28,17,73,0,0,94,51,2
1,3,0,1,5,1,0,3,25,17,73,1,1,88,54,2
1,1,0,1,6,1,0,3,28,17,73,1,0,94,51,2
1,2,1,1,15,1,1,2,29,15,89,0,0,54,64,2
1,2,0,1,15,1,0,2,29,15,89,0,0,54,64,2
1,2,1,1,15,1,2,2,29,15,89,0,0,54,64,2
1,2,1,1,15,1,0,2,29,15,89,0,0,54,64,2
1,2,0,1,15,1,0,2,29,15,89,2,0,54,64,2
1,2,1,1,15,1,1,2,29,15,89,2,0,54,64,2
1,2,0,1,15,1,1,2,29,15,89,0,0,54,64,2
1,2,0,1,15,1,0,2,29,15,89,1,0,54,64,2
1,0,1,1,5,1,1,1,25,25,86,0,1,60,71,2
1,3,1,1,20,1,1,3,18,25,86,0,1,51,51,2
1,0,0,1,5,1,1,1,25,25,86,1,1,60,71,2
1,3,0,1,20,1,1,3,18,25,86,1,1,51,51,2
1,2,1,1,19,0,0,1,27,23,85,0,1,67,81,2
1,0,1,1,13,1,0,1,24,23,85,0,1,90,74,1
1,0,1,1,2,1,0,0,21,23,85,0,1,85,97,1
1,3,1,1,10,1,0,2,21,23,85,0,0,88,55,2
1,2,0,0,19,0,2,1,27,23,85,0,1,67,81,2
1,0,0,0,13,1,2,1,24,23,85,0,1,90,74,1
1,0,0,0,2,1,2,0,21,23,85,0,1,85,97,1
1,3,0,0,10,1,2,2,21,23,85,0,0,88,55,2
1,2,1,1,19,0,1,1,27,23,85,0,1,67,81,2
1,0,1,1,13,1,1,1,24,23,85,0,1,90,74,1
1,0,1,1,2,1,1,0,21,23,85,0,1,85,97,1
1,3,1,1,10,1,1,2,21,23,85,0,0,88,55,2
1,2,0,1,19,0,2,1,27,23,85,1,1,67,81,2
1,0,0,1,13,1,2,1,24,23,85,1,1,90,74,1
1,0,0,1,2,1,2,0,21,23,85,1,1,85,97,1
1,3,0,1,10,1,2,2,21,23,85,1,0,88,55,2
0,2,1,1,11,1,1,0,28,26,60,2,0,50,96,2
0,2,1,1,1,1,1,1,22,26,60,2,0,94,84,2
0,2,1,1,15,1,1,2,26,26,60,2,1,92,62,1
0,1,1,1,20,1,1,1,29,17,88,1,1,57,73,1
0,3,1,1,11,1,1,1,21,17,88,1,0,65,74,2
0,3,1,1,15,1,1,3,24,17,88,1,0,55,44,1
0,1,0,1,20,1,1,1,29,17,88,1,1,57,73,1
0,3,0,1,11,1,1,1,21,17,88,1,0,65,74,2
0,3,0,1,15,1,1,3,24,17,88,1,0,55,44,1
0,1,1,1,20,1,2,1,29,17,88,1,1,57,73,1
0,3,1,1,11,1,2,1,21,17,88,1,0,65,74,2
0,3,1,1,15,1,2,3,24,17,88,1,0,55,44,1
1,0,1,0,17,0,2,3,29,14,98,1,0,78,43,2
1,3,1,0,12,1,2,0,18,14,98,1,0,83,91,2
1,0,1,0,15,0,2,2,24,14,98,1,0,96,69,2
1,0,0,1,17,0,2,3,29,14,98,1,0,78,43,2
1,3,0,1,12,1,2,0,18,14,98,1,0,83,91,2
1,0,0,1,15,0,2,2,24,14,98,1,0,96,69,2
1,0,1,1,17,0,2,3,29,14,98,1,0,78,43,2
1,3,1,1,12,1,2,0,18,14,98,1,0,83,91,2
1,0,1,1,15,0,2,2,24,14,98,1,0,96,69,2
1,0,1,1,17,0,1,3,29,14,98,2,0,78,43,2
1,3,1,1,12,1,1,0,18,14,98,2,0,83,91,2
1,0,1,1,15,0,1,2,24,14,98,2,0,96,69,2
1,0,1,1,17,0,1,3,29,14,98,0,0,78,43,2
1,3,1,1,12,1,1,0,18,14,98,0,0,83,91,2
1,0,1,1,15,0,1,2,24,14,98,0,0,96,69,2
1,0,0,0,17,0,1,3,29,14,98,1,0,78,43,2
1,3,0,0,12,1,1,0,18,14,98,1,0,83,91,2
1,0,0,0,15,0,1,2,24,14,98,1,0,96,69,2
1,0,1,1,17,0,2,3,29,14,98,2,0,78,43,2
1,3,1,1,12,1,2,0,18,14,98,2,0,83,91,2
1,0,1,1,15,0,2,2,24,14,98,2,0,96,69,2
1,0,0,1,7,1,0,3,26,17,93,1,1,79,45,0
1,3,0,1,5,1,0,1,19,17,93,1,1,74,83,2
1,0,1,1,7,1,1,3,26,17,93,2,1,79,45,0
1,3,1,1,5,1,1,1,19,17,93,2,1,74,83,2
1,0,1,1,7,1,1,3,26,17,93,0,1,79,45,0
1,3,1,1,5,1,1,1,19,17,93,0,1,74,83,2
1,0,0,1,7,1,1,3,26,17,93,0,1,79,45,0
1,3,0,1,5,1,1,1,19,17,93,0,1,74,83,2
1,0,1,1,7,1,0,3,26,17,93,0,1,79,45,0
1,3,1,1,5,1,0,1,19,17,93,0,1,74,83,2
0,2,1,1,19,0,1,1,28,14,68,1,1,51,81,2
0,1,1,1,16,0,1,0,24,14,68,1,0,81,98,2
0,1,1,1,20,1,1,1,23,14,68,1,0,62,84,0
0,2,1,1,19,0,1,1,28,14,68,2,1,51,81,2
0,1,1,1,16,0,1,0,24,14,68,2,0,81,98,2
0,1,1,1,20,1,1,1,23,14,68,2,0,62,84,0
0,2,1,1,19,0,2,1,28,14,68,0,1,51,81,2
0,1,1,1,16,0,2,0,24,14,68,0,0,81,98,2
0,1,1,1,20,1,2,1,23,14,68,0,0,62,84,0
1,2,1,1,9,0,2,1,19,25,74,1,0,71,70,2
1,0,1,1,1,1,2,3,26,25,74,1,1,65,44,2
1,1,1,1,20,1,2,1,20,25,74,1,1,53,76,2
1,3,1,1,9,1,2,3,21,25,74,1,1,75,49,1
1,3,1,1,20,1,2,3,24,25,74,1,1,51,43,2
1,1,1,1,16,1,2,1,23,25,74,1,1,57,72,2
1,2,1,1,9,0,1,1,19,25,74,0,0,71,70,2
1,0,1,1,1,1,1,3,26,25,74,0,1,65,44,2
1,1,1,1,20,1,1,1,20,25,74,0,1,53,76,2
1,3,1,1,9,1,1,3,21,25,74,0,1,75,49,1
1,3,1,1,20,1,1,3,24,25,74,0,1,51,43,2
1,1,1,1,16,1,1,1,23,25,74,0,1,57,72,2
1,2,1,1,9,0,1,1,19,25,74,2,0,71,70,2
1,0,1,1,1,1,1,3,26,25,74,2,1,65,44,2
1,1,1,1,20,1,1,1,20,25,74,2,1,53,76,2
1,3,1,1,9,1,1,3,21,25,74,2,1,75,49,1
1,3,1,1,20,1,1,3,24,25,74,2,1,51,43,2
1,1,1,1,16,1,1,1,23,25,74,2,1,57,72,2
1,2,0,1,9,0,2,1,19,25,74,2,0,71,70,2
1,0,0,1,1,1,2,3,26,25,74,2,1,65,44,2
1,1,0,1,20,1,2,1,20,25,74,2,1,53,76,2
1,3,0,1,9,1,2,3,21,25,74,2,1,75,49,1
1,3,0,1,20,1,2,3,24,25,74,2,1,51,43,2
1,1,0,1,16,1,2,1,23,25,74,2,1,57,72,2
1,1,1,1,12,1,1,1,21,28,79,1,1,82,73,1
1,2,1,1,3,1,1,3,28,28,79,1,0,67,42,1
1,0,1,1,5,1,1,3,18,28,79,1,1,94,52,2
1,1,1,1,4,1,1,2,18,28,79,1,0,83,69,1
1,1,1,1,12,1,2,1,21,28,79,0,1,82,73,1
1,2,1,1,3,1,2,3,28,28,79,0,0,67,42,1
1,0,1,1,5,1,2,3,18,28,79,0,1,94,52,2
1,1,1,1,4,1,2,2,18,28,79,0,0,83,69,1
0,3,0,1,4,0,1,3,22,31,81,0,1,64,52,2
0,3,0,1,8,1,1,0,19,31,81,0,1,58,96,0
0,2,0,1,11,1,1,0,22,31,81,0,1,89,90,1
0,1,0,1,10,1,1,2,20,31,81,0,0,63,69,2
1,3,1,1,15,1,1,3,19,13,99,1,0,99,47,0
1,1,1,1,1,0,1,0,26,13,99,1,1,71,85,1
1,0,1,1,18,1,1,1,29,13,99,1,1,52,77,1
1,2,1,1,17,0,1,2,20,13,99,1,0,83,58,1
1,1,1,1,7,1,1,0,20,13,99,1,0,76,96,0
1,1,1,1,2,1,1,2,20,13,99,1,1,92,58,2
1,1,1,1,17,1,1,1,20,13,99,1,1,73,71,1
1,3,0,1,15,1,2,3,19,13,99,1,0,99,47,0
1,1,0,1,1,0,2,0,26,13,99,1,1,71,85,1
1,0,0,1,18,1,2,1,29,13,99,1,1,52,77,1
1,2,0,1,17,0,2,2,20,13,99,1,0,83,58,1
1,1,0,1,7,1,2,0,20,13,99,1,0,76,96,0
1,1,0,1,2,1,2,2,20,13,99,1,1,92,58,2
1,1,0,1,17,1,2,1,20,13,99,1,1,73,71,1
1,3,1,0,15,1,2,3,19,13,99,1,0,99,47,0
1,1,1,0,1,0,2,0,26,13,99,1,1,71,85,1
1,0,1,0,18,1,2,1,29,13,99,1,1,52,77,1
1,2,1,0,17,0,2,2,20,13,99,1,0,83,58,1
1,1,1,0,7,1,2,0,20,13,99,1,0,76,96,0
1,1,1,0,2,1,2,2,20,13,99,1,1,92,58,2
1,1,1,0,17,1,2,1,20,13,99,1,1,73,71,1
1,3,0,1,15,1,1,3,19,13,99,2,0,99,47,0
1,1,0,1,1,0,1,0,26,13,99,2,1,71,85,1
1,0,0,1,18,1,1,1,29,13,99,2,1,52,77,1
1,2,0,1,17,0,1,2,20,13,99,2,0,83,58,1
1,1,0,1,7,1,1,0,20,13,99,2,0,76,96,0
1,1,0,1,2,1,1,2,20,13,99,2,1,92,58,2
1,1,0,1,17,1,1,1,20,13,99,2,1,73,71,1
0,0,0,1,20,1,1,1,20,29,97,1,1,65,77,1
0,0,0,1,12,0,1,2,23,29,97,1,0,62,66,2
0,3,0,1,13,1,1,1,18,29,97,1,1,86,75,2
0,0,1,1,20,1,1,1,20,29,97,1,1,65,77,1
0,0,1,1,12,0,1,2,23,29,97,1,0,62,66,2
0,3,1,1,13,1,1,1,18,29,97,1,1,86,75,2
0,0,1,1,20,1,2,1,20,29,97,1,1,65,77,1
0,0,1,1,12,0,2,2,23,29,97,1,0,62,66,2
0,3,1,1,13,1,2,1,18,29,97,1,1,86,75,2
0,3,0,1,13,1,0,1,22,24,97,0,1,95,83,0
0,1,0,1,7,1,0,1,20,24,97,0,0,70,79,1
0,2,0,1,7,0,0,3,20,24,97,0,0,52,42,2
0,1,0,1,0,1,0,3,28,24,97,0,0,56,48,2
0,2,0,1,6,1,0,0,29,24,97,0,1,68,90,1
0,1,0,1,10,1,0,0,24,24,97,0,0,98,85,0
0,0,0,1,1,1,0,2,25,24,97,0,0,62,67,1
0,3,0,1,13,1,1,1,22,24,97,2,1,95,83,0
0,1,0,1,7,1,1,1,20,24,97,2,0,70,79,1
0,2,0,1,7,0,1,3,20,24,97,2,0,52,42,2
0,1,0,1,0,1,1,3,28,24,97,2,0,56,48,2
0,2,0,1,6,1,1,0,29,24,97,2,1,68,90,1
0,1,0,1,10,1,1,0,24,24,97,2,0,98,85,0
0,0,0,1,1,1,1,2,25,24,97,2,0,62,67,1
0,3,1,1,13,1,1,1,22,24,97,1,1,95,83,0
0,1,1,1,7,1,1,1,20,24,97,1,0,70,79,1
0,2,1,1,7,0,1,3,20,24,97,1,0,52,42,2
0,1,1,1,0,1,1,3,28,24,97,1,0,56,48,2
0,2,1,1,6,1,1,0,29,24,97,1,1,68,90,1
0,1,1,1,10,1,1,0,24,24,97,1,0,98,85,0
0,0,1,1,1,1,1,2,25,24,97,1,0,62,67,1
0,3,1,1,6,1,0,2,19,20,81,0,1,64,63,2
0,3,1,1,3,1,0,0,28,20,81,0,0,80,88,1
0,3,1,0,6,1,1,2,19,20,81,0,1,64,63,2
0,3,1,0,3,1,1,0,28,20,81,0,0,80,88,1
0,3,0,1,6,1,0,2,19,20,81,1,1,64,63,2
0,3,0,1,3,1,0,0,28,20,81,1,0,80,88,1
0,3,0,1,6,1,1,2,19,20,81,0,1,64,63,2
0,3,0,1,3,1,1,0,28,20,81,0,0,80,88,1
1,0,1,1,6,1,2,3,20,22,89,1,0,58,51,1
1,3,1,1,0,0,2,2,27,22,89,1,0,73,58,2
1,2,1,1,19,1,2,2,18,22,89,1,0,51,68,0
1,1,1,1,7,1,2,0,23,22,89,1,1,72,88,2
1,0,0,1,6,1,1,3,20,22,89,1,0,58,51,1
1,3,0,1,0,0,1,2,27,22,89,1,0,73,58,2
1,2,0,1,19,1,1,2,18,22,89,1,0,51,68,0
1,1,0,1,7,1,1,0,23,22,89,1,1,72,88,2
1,0,1,1,6,1,1,3,20,22,89,1,0,58,51,1
1,3,1,1,0,0,1,2,27,22,89,1,0,73,58,2
1,2,1,1,19,1,1,2,18,22,89,1,0,51,68,0
1,1,1,1,7,1,1,0,23,22,89,1,1,72,88,2
1,0,0,1,6,1,2,3,20,22,89,2,0,58,51,1
1,3,0,1,0,0,2,2,27,22,89,2,0,73,58,2
1,2,0,1,19,1,2,2,18,22,89,2,0,51,68,0
1,1,0,1,7,1,2,0,23,22,89,2,1,72,88,2
1,0,0,1,6,1,2,3,20,22,89,1,0,58,51,1
1,3,0,1,0,0,2,2,27,22,89,1,0,73,58,2
1,2,0,1,19,1,2,2,18,22,89,1,0,51,68,0
1,1,0,1,7,1,2,0,23,22,89,1,1,72,88,2
1,0,1,1,12,1,1,0,26,13,77,1,1,98,99,2
1,0,1,1,8,0,1,1,26,13,77,1,0,66,82,2
1,0,0,1,12,1,1,0,26,13,77,1,1,98,99,2
1,0,0,1,8,0,1,1,26,13,77,1,0,66,82,2
1,0,1,1,12,1,2,0,26,13,77,0,1,98,99,2
1,0,1,1,8,0,2,1,26,13,77,0,0,66,82,2
1,0,1,0,12,1,1,0,26,13,77,0,1,98,99,2
1,0,1,0,8,0,1,1,26,13,77,0,0,66,82,2
1,0,0,1,12,1,2,0,26,13,77,1,1,98,99,2
1,0,0,1,8,0,2,1,26,13,77,1,0,66,82,2
1,0,1,1,12,1,2,0,26,13,77,1,1,98,99,2
1,0,1,1,8,0,2,1,26,13,77,1,0,66,82,2
1,0,1,1,12,1,1,0,26,13,77,0,1,98,99,2
1,0,1,1,8,0,1,1,26,13,77,0,0,66,82,2
0,3,1,1,1,1,2,1,18,35,85,2,0,60,76,2
0,2,1,1,19,0,2,1,20,35,85,2,0,59,77,0
0,0,1,1,15,1,2,2,28,35,85,2,0,66,61,2
0,0,1,1,15,0,2,3,18,35,85,2,1,73,54,2
0,1,1,1,12,1,2,0,21,35,85,2,1,96,97,2
0,1,1,1,16,1,2,2,26,35,85,2,1,73,65,1
0,0,1,1,11,1,2,1,18,35,85,2,1,82,73,1
1,3,1,1,1,1,0,2,23,21,74,0,1,89,59,2
1,3,1,1,3,1,0,0,20,21,74,0,1,69,90,1
1,2,1,1,4,1,0,2,19,21,74,0,1,91,68,2
1,3,0,1,1,1,1,2,23,21,74,1,1,89,59,2
1,3,0,1,3,1,1,0,20,21,74,1,1,69,90,1
1,2,0,1,4,1,1,2,19,21,74,1,1,91,68,2
1,3,0,1,1,1,2,2,23,21,74,0,1,89,59,2
1,3,0,1,3,1,2,0,20,21,74,0,1,69,90,1
1,2,0,1,4,1,2,2,19,21,74,0,1,91,68,2
1,3,1,0,1,1,2,2,23,21,74,0,1,89,59,2
1,3,1,0,3,1,2,0,20,21,74,0,1,69,90,1
1,2,1,0,4,1,2,2,19,21,74,0,1,91,68,2
1,3,1,1,1,1,1,2,23,21,74,1,1,89,59,2
1,3,1,1,3,1,1,0,20,21,74,1,1,69,90,1
1,2,1,1,4,1,1,2,19,21,74,1,1,91,68,2
1,3,0,1,1,1,1,2,23,21,74,2,1,89,59,2
1,3,0,1,3,1,1,0,20,21,74,2,1,69,90,1
1,2,0,1,4,1,1,2,19,21,74,2,1,91,68,2
1,3,1,1,1,1,0,2,23,21,74,1,1,89,59,2
1,3,1,1,3,1,0,0,20,21,74,1,1,69,90,1
1,2,1,1,4,1,0,2,19,21,74,1,1,91,68,2
1,3,1,1,1,1,2,2,23,21,74,1,1,89,59,2
1,3,1,1,3,1,2,0,20,21,74,1,1,69,90,1
1,2,1,1,4,1,2,2,19,21,74,1,1,91,68,2
1,3,1,0,1,1,2,2,23,21,74,2,1,89,59,2
1,3,1,0,3,1,2,0,20,21,74,2,1,69,90,1
1,2,1,0,4,1,2,2,19,21,74,2,1,91,68,2
0,2,0,1,18,1,2,1,26,24,83,0,0,98,80,0
0,2,1,1,18,1,1,1,26,24,83,2,0,98,80,0
1,0,1,1,3,0,0,2,27,23,80,1,1,68,55,2
1,2,1,1,6,1,0,2,28,23,80,1,1,53,64,0
1,1,1,1,16,1,0,1,29,23,80,1,1,77,79,1
1,0,0,1,3,0,1,2,27,23,80,0,1,68,55,2
1,2,0,1,6,1,1,2,28,23,80,0,1,53,64,0
1,1,0,1,16,1,1,1,29,23,80,0,1,77,79,1
1,0,1,1,3,0,2,2,27,23,80,1,1,68,55,2
1,2,1,1,6,1,2,2,28,23,80,1,1,53,64,0
1,1,1,1,16,1,2,1,29,23,80,1,1,77,79,1
1,0,0,1,3,0,2,2,27,23,80,0,1,68,55,2
1,2,0,1,6,1,2,2,28,23,80,0,1,53,64,0
1,1,0,1,16,1,2,1,29,23,80,0,1,77,79,1
1,0,0,1,3,0,1,2,27,23,80,1,1,68,55,2
1,2,0,1,6,1,1,2,28,23,80,1,1,53,64,0
1,1,0,1,16,1,1,1,29,23,80,1,1,77,79,1
0,0,0,1,4,1,2,3,19,15,71,0,1,87,43,1
0,0,0,0,4,1,1,3,19,15,71,2,1,87,43,1
0,0,1,1,4,1,2,3,19,15,71,0,1,87,43,1
0,0,0,1,4,1,2,3,19,15,71,1,1,87,43,1
0,0,0,0,4,1,0,3,19,15,71,0,1,87,43,1
0,2,1,1,5,0,2,0,21,23,75,0,1,72,94,0
0,0,1,1,6,1,2,1,25,23,75,0,1,89,82,2
0,2,1,1,5,0,1,0,21,23,75,0,1,72,94,0
0,0,1,1,6,1,1,1,25,23,75,0,1,89,82,2
0,2,1,1,5,0,1,0,21,23,75,2,1,72,94,0
0,0,1,1,6,1,1,1,25,23,75,2,1,89,82,2
0,2,0,1,5,0,1,0,21,23,75,0,1,72,94,0
0,0,0,1,6,1,1,1,25,23,75,0,1,89,82,2
0,2,1,1,5,0,0,0,21,23,75,2,1,72,94,0
0,0,1,1,6,1,0,1,25,23,75,2,1,89,82,2
0,2,1,0,5,0,2,0,21,23,75,1,1,72,94,0
0,0,1,0,6,1,2,1,25,23,75,1,1,89,82,2
0,2,1,1,5,0,2,0,21,23,75,1,1,72,94,0
0,0,1,1,6,1,2,1,25,23,75,1,1,89,82,2
1,1,0,1,19,1,2,0,27,31,63,0,1,91,91,2
1,1,1,1,19,1,2,0,27,31,63,0,1,91,91,2
1,0,0,1,12,1,2,3,24,28,62,1,0,50,51,2
1,2,0,1,4,1,2,2,25,28,62,1,0,51,63,2
1,0,1,1,12,1,1,3,24,28,62,1,0,50,51,2
1,2,1,1,4,1,1,2,25,28,62,1,0,51,63,2
1,0,0,1,12,1,1,3,24,28,62,2,0,50,51,2
1,2,0,1,4,1,1,2,25,28,62,2,0,51,63,2
0,3,0,1,4,0,1,0,18,30,70,1,1,59,89,0
0,1,0,1,6,1,1,2,26,30,70,1,1,87,64,2
0,1,0,1,10,1,1,0,18,30,70,1,0,54,89,2
0,1,0,1,17,1,1,1,27,30,70,1,1,62,80,1
0,3,0,1,2,1,1,1,21,30,70,1,1,50,70,1
0,3,1,1,4,0,2,0,18,30,70,1,1,59,89,0
0,1,1,1,6,1,2,2,26,30,70,1,1,87,64,2
0,1,1,1,10,1,2,0,18,30,70,1,0,54,89,2
0,1,1,1,17,1,2,1,27,30,70,1,1,62,80,1
0,3,1,1,2,1,2,1,21,30,70,1,1,50,70,1
0,1,0,1,18,0,1,3,28,17,63,1,1,95,43,0
0,3,0,1,13,0,1,3,23,17,63,1,1,72,42,2
0,0,0,1,13,1,1,3,18,17,63,1,0,76,54,1
0,2,0,1,11,1,1,1,23,17,63,1,0,73,79,0
0,1,1,1,18,0,1,3,28,17,63,1,1,95,43,0
0,3,1,1,13,0,1,3,23,17,63,1,1,72,42,2
0,0,1,1,13,1,1,3,18,17,63,1,0,76,54,1
0,2,1,1,11,1,1,1,23,17,63,1,0,73,79,0
0,0,1,1,5,1,2,2,20,14,64,0,1,93,62,2
0,0,1,1,10,1,2,0,23,14,64,0,1,51,96,2
1,0,0,1,2,0,2,0,27,19,93,1,1,52,91,2
1,0,0,0,2,0,1,0,27,19,93,2,1,52,91,2
1,0,1,1,2,0,2,0,27,19,93,1,1,52,91,2
1,1,1,1,17,1,1,1,24,20,62,2,0,56,79,0
1,1,1,1,9,1,1,2,20,20,62,2,0,81,64,1
1,2,1,1,11,1,1,1,27,20,62,2,1,61,83,0
